product_id,category_name,name,description,image_url,price,created_by
3345,Indianwear-Women,BIBA240 - Indianwear-Women,printed cotton womens face mask - indigo,https://example.com/default-image.jpg,,
3346,Indianwear-Women,BIBA241 - Indianwear-Women,printed round neck modal womens kurta palazzo set - mustard,https://example.com/default-image.jpg,,
3347,Indianwear-Women,BIBA242 - Indianwear-Women,v-neck metallic cotton womens straight suit set - brown,https://example.com/default-image.jpg,,
3348,Indianwear-Women,BIBA243 - Indianwear-Women,printed round neck cotton womens kurta pants - multi,https://example.com/default-image.jpg,,
3349,Indianwear-Women,BIBA244 - Indianwear-Women,printed cotton round neck womens salwar kurta dupatta set - multi,https://example.com/default-image.jpg,,
3350,Indianwear-Women,BIBA245 - Indianwear-Women,printed band collar flared womens kurta - indigo,https://example.com/default-image.jpg,,
3351,Indianwear-Women,BIBA246 - Indianwear-Women,printed band collar straight fit womens kurta - red,https://example.com/default-image.jpg,,
3352,Indianwear-Women,BIBA247 - Indianwear-Women,round neck rayon flared womens dresses - indigo,https://example.com/default-image.jpg,,
3353,Indianwear-Women,BIBA248 - Indianwear-Women,printed rayon womens face mask - indigo,https://example.com/default-image.jpg,,
3354,Indianwear-Women,BIBA249 - Indianwear-Women,printed band collar straight fit womens kurta - red,https://example.com/default-image.jpg,,
3355,Indianwear-Women,BIBA250 - Indianwear-Women,yarn dyed polyester round neck womens churidar kurta dupatta set - black,https://example.com/default-image.jpg,,
3356,Indianwear-Women,BIBA251 - Indianwear-Women,printed rayon round neck womens skirt kurta dupatta set - red,https://example.com/default-image.jpg,,
3357,Indianwear-Women,BIBA252 - Indianwear-Women,printed round neck viscose womens straight fit dress - off white,https://example.com/default-image.jpg,,
3358,Indianwear-Women,BIBA253 - Indianwear-Women,printed round neck rayon blend womens flared dress - off white,https://example.com/default-image.jpg,,
3359,Indianwear-Women,BIBA254 - Indianwear-Women,printed round neck cotton womens kurta skirt set - yellow,https://example.com/default-image.jpg,,
3360,Indianwear-Women,BIBA255 - Indianwear-Women,solid embroidered polyester band collar womens salwar kurta dupatta set - black,https://example.com/default-image.jpg,,
3361,Indianwear-Women,BIBA256 - Indianwear-Women,printed viscose woven womens stole - red,https://example.com/default-image.jpg,,
3362,Indianwear-Women,BIBA257 - Indianwear-Women,printed shirt collar straight fit womens kurta - red,https://example.com/default-image.jpg,,
3363,Indianwear-Women,BIBA258 - Indianwear-Women,printed viscose round neck womens pant kurta dupatta set - mustard,https://example.com/default-image.jpg,,
3364,Indianwear-Women,BIBA259 - Indianwear-Women,printed modal v-neck womens straight fit kurta - ochre,https://example.com/default-image.jpg,,
3365,Indianwear-Women,BIBA260 - Indianwear-Women,printed cotton mandarin womens salwar kurta dupatta set - multi,https://example.com/default-image.jpg,,
3366,Indianwear-Women,BIBA261 - Indianwear-Women,printed cotton round neck womens salwar kurta dupatta set - coral,https://example.com/default-image.jpg,,
3367,Indianwear-Women,BIBA262 - Indianwear-Women,printed round neck straight fit womens kurta - terracotta,https://example.com/default-image.jpg,,
3368,Indianwear-Women,BIBA263 - Indianwear-Women,printed cotton womens face mask - natural,https://example.com/default-image.jpg,,
3369,Indianwear-Women,BIBA264 - Indianwear-Women,printed 3/4th sleeves rayon womens festive palazzo - cherry,https://example.com/default-image.jpg,,
3370,Indianwear-Women,BIBA265 - Indianwear-Women,printed cotton round neck womens salwar kurta dupatta set - yellow,https://example.com/default-image.jpg,,
3371,Indianwear-Women,BIBA266 - Indianwear-Women,womens light pink viscose kurta dress - baby pink,https://example.com/default-image.jpg,,
3372,Indianwear-Women,BIBA267 - Indianwear-Women,yarndyed band collar flared womens kurta - multi,https://example.com/default-image.jpg,,
3373,Indianwear-Women,BIBA268 - Indianwear-Women,printed v neck cotton womens kurta palazzo - blue,https://example.com/default-image.jpg,,
3374,Indianwear-Women,BIBA269 - Indianwear-Women,printed band collar flared womens kurta - indigo,https://example.com/default-image.jpg,,
3375,Indianwear-Women,BIBA270 - Indianwear-Women,flared fit polyester womens festive wear skirt - black,https://example.com/default-image.jpg,,
3376,Indianwear-Women,BIBA271 - Indianwear-Women,printed polyester shirt collar womens palazzo kurta dupatta set - red,https://example.com/default-image.jpg,,
3377,Indianwear-Women,BIBA272 - Indianwear-Women,solid narrow cotton womens pants - natural,https://example.com/default-image.jpg,,
3378,Indianwear-Women,BIBA273 - Indianwear-Women,embroidered silk cotton womens formal scarf - mustard,https://example.com/default-image.jpg,,
3379,Indianwear-Women,BIBA274 - Indianwear-Women,round neck cotton straight fit womens dresses - carbon,https://example.com/default-image.jpg,,
3380,Indianwear-Women,BIBA275 - Indianwear-Women,printed round neck modal womens anarkali kurta - red,https://example.com/default-image.jpg,,
3381,Indianwear-Women,BIBA276 - Indianwear-Women,printed polyester round neck womens straight fit kurta - multi,https://example.com/default-image.jpg,,
3382,Indianwear-Women,BIBA277 - Indianwear-Women,yarn dyed round neck polyester womens straight kurta - natural,https://example.com/default-image.jpg,,
3383,Indianwear-Women,BIBA278 - Indianwear-Women,printed polyester round neck womens straight fit kurta - multi,https://example.com/default-image.jpg,,
3384,Indianwear-Women,BIBA279 - Indianwear-Women,printed shirt collar cotton womens flared dress - black,https://example.com/default-image.jpg,,
3385,Indianwear-Women,BIBA280 - Indianwear-Women,printed round neck viscose womens straight fit dress - red,https://example.com/default-image.jpg,,
3386,Indianwear-Women,BIBA281 - Indianwear-Women,solid narrow cotton flax womens pants - navy,https://example.com/default-image.jpg,,
3387,Indianwear-Women,BIBA282 - Indianwear-Women,printed cotton round neck womens straight fit kurta - peacock,https://example.com/default-image.jpg,,
3388,Indianwear-Women,BIBA283 - Indianwear-Women,rayon woven womens palazzo - indigo,https://example.com/default-image.jpg,,
3389,Indianwear-Women,BIBA284 - Indianwear-Women,printed silk cotton round neck womens layered kurta - navy,https://example.com/default-image.jpg,,
3390,Indianwear-Women,BIBA285 - Indianwear-Women,yarn dyed polyester boat neck womens ethnic set - green,https://example.com/default-image.jpg,,
3391,Indianwear-Women,BIBA286 - Indianwear-Women,solid embroidered polyester boat neck womens palazzo kurta dupatta set - red,https://example.com/default-image.jpg,,
3392,Indianwear-Women,BIBA287 - Indianwear-Women,fitted polyester viscose womens classics skirt - red,https://example.com/default-image.jpg,,
3393,Indianwear-Women,BIBA288 - Indianwear-Women,printed polyester round neck womens pant kurta dupatta set - berry,https://example.com/default-image.jpg,,
3394,Indianwear-Women,BIBA289 - Indianwear-Women,yarn dyed narrow fit length cotton womens pants - navy,https://example.com/default-image.jpg,,
3395,Indianwear-Women,BIBA290 - Indianwear-Women,printed rayon round neck womens pant kurta dupatta set - multi,https://example.com/default-image.jpg,,
3396,Westernwear-Women,BLACK PANTHER1 - Westernwear-Women,unisex regular fit socks - multi,https://example.com/default-image.jpg,,
3397,Westernwear-Women,BLACK PANTHER2 - Westernwear-Women,womens stripe socks pack of 3 - multi,https://example.com/default-image.jpg,,
3398,Fragrance-Women,BOUCHERON1 - Fragrance-Women,womens quatre pour femme edp - 50ml,https://example.com/default-image.jpg,,
3399,Fragrance-Women,BURBERRY1 - Fragrance-Women,bby her edp 100 ml + bl 75 ml + travel sp 7.5 ml,https://example.com/default-image.jpg,,
3400,Fragrance-Women,BURBERRY2 - Fragrance-Women,womens weekend edp - 100ml,https://example.com/default-image.jpg,,
3401,Fragrance-Women,BURBERRY3 - Fragrance-Women,womens body edp - 60ml,https://example.com/default-image.jpg,,
3402,Fragrance-Women,BURBERRY4 - Fragrance-Women,my burberry black - 90ml,https://example.com/default-image.jpg,,
3403,Fragrance-Women,BURBERRY5 - Fragrance-Women,womens body edp - 85ml,https://example.com/default-image.jpg,,
3404,Fragrance-Women,BURBERRY6 - Fragrance-Women,her intense edp - 50 ml,https://example.com/default-image.jpg,,
3405,Fragrance-Women,BURBERRY7 - Fragrance-Women,womens weekend edp - 50ml,https://example.com/default-image.jpg,,
3406,Fragrance-Women,BURBERRY8 - Fragrance-Women,my burberry blush edp - 90ml,https://example.com/default-image.jpg,,
3407,Fragrance-Women,BURBERRY9 - Fragrance-Women,london eau de parfum - 100 ml,https://example.com/default-image.jpg,,
3408,Fragrance-Women,BURBERRY10 - Fragrance-Women,her eau de parfum - 100ml,https://example.com/default-image.jpg,,
3409,Fragrance-Women,BURBERRY11 - Fragrance-Women,her blossom edt - 100ml,https://example.com/default-image.jpg,,
3410,Fragrance-Women,BURBERRY12 - Fragrance-Women,womens classic edp - 100ml,https://example.com/default-image.jpg,,
3411,Fragrance-Women,BURBERRY13 - Fragrance-Women,womens classic edp - 50ml,https://example.com/default-image.jpg,,
3412,Fragrance-Women,BURBERRY14 - Fragrance-Women,brit sheer edt - 50ml,https://example.com/default-image.jpg,,
3413,Fragrance-Women,BURBERRY15 - Fragrance-Women,my burberry edp - 90ml,https://example.com/default-image.jpg,,
3414,Fragrance-Women,CALVIN KLEIN1 - Fragrance-Women,ck one eau de toilette 100ml,https://example.com/default-image.jpg,,
3415,Fragrance-Women,CALVIN KLEIN2 - Fragrance-Women,ck everyone eau de parfum 50 ml,https://example.com/default-image.jpg,,
3416,Fragrance-Women,CALVIN KLEIN3 - Fragrance-Women,ck everyone eau de parfum 100 ml,https://example.com/default-image.jpg,,
3417,Fragrance-Women,CALVIN KLEIN4 - Fragrance-Women,ck be eau de toilette 50ml,https://example.com/default-image.jpg,,
3418,Fragrance-Women,CALVIN KLEIN5 - Fragrance-Women,ck everyone eau de parfum 200 ml,https://example.com/default-image.jpg,,
3419,Fragrance-Women,CALVIN KLEIN6 - Fragrance-Women,ck be eau de toilette 200ml,https://example.com/default-image.jpg,,
3420,Fragrance-Women,CALVIN KLEIN7 - Fragrance-Women,mens klein ck all eau de toilette - 200ml,https://example.com/default-image.jpg,,
3421,Fragrance-Women,CALVIN KLEIN8 - Fragrance-Women,ck one eau de toilette 200ml,https://example.com/default-image.jpg,,
3422,Fragrance-Women,CALVIN KLEIN9 - Fragrance-Women,ck be eau de toilette 100ml,https://example.com/default-image.jpg,,
3423,Fragrance-Women,CALVIN KLEIN10 - Fragrance-Women,womens eternity intense eau de parfum - 50ml,https://example.com/default-image.jpg,,
3424,Fragrance-Women,CALVIN KLEIN11 - Fragrance-Women,eternity women eau de parfum 50ml,https://example.com/default-image.jpg,,
3425,Fragrance-Women,CALVIN KLEIN12 - Fragrance-Women,mens defy eau de toilette woody fresh 100 ml,https://example.com/default-image.jpg,,
3426,Fragrance-Women,CALVIN KLEIN13 - Fragrance-Women,womens eterntiy air eau de perfume - 100ml,https://example.com/default-image.jpg,,
3427,Fragrance-Women,CALVIN KLEIN14 - Fragrance-Women,eternity women eau de parfum 100ml,https://example.com/default-image.jpg,,
3428,Fragrance-Women,CALVIN KLEIN15 - Fragrance-Women,obsessed edp for women - 100ml,https://example.com/default-image.jpg,,
3429,Fragrance-Women,CALVIN KLEIN16 - Fragrance-Women,everyone 6.7 fl oz 200ml eau de toilette,https://example.com/default-image.jpg,,
3430,Westernwear-Women,CALVIN KLEIN UNDERWEAR1 - Westernwear-Women,solid nylon blend womens regular dress - black,https://example.com/default-image.jpg,,
3431,Westernwear-Women,CALVIN KLEIN UNDERWEAR2 - Westernwear-Women,printed polyester womens regular dress - blue,https://example.com/default-image.jpg,,
3432,Westernwear-Women,CAMPUS SUTRA1 - Westernwear-Women,solid crepe round neck womens dress - pink,https://example.com/default-image.jpg,,
3433,Westernwear-Women,CAMPUS SUTRA2 - Westernwear-Women,solid one shoulder crepe womens dresses - navy,https://example.com/default-image.jpg,,
3434,Westernwear-Women,CAMPUS SUTRA3 - Westernwear-Women,solid crepe round neck womens dress - bottle green,https://example.com/default-image.jpg,,
3435,Westernwear-Women,CAMPUS SUTRA4 - Westernwear-Women,solid cotton hood womens co-ordinate set - pink,https://example.com/default-image.jpg,,
3436,Westernwear-Women,CAMPUS SUTRA5 - Westernwear-Women,solid off shoulder crepe womens dresses - black,https://example.com/default-image.jpg,,
3437,Westernwear-Women,CAMPUS SUTRA6 - Westernwear-Women,solid crepe off shoulder womens top skirt set - black mix,https://example.com/default-image.jpg,,
3438,Westernwear-Women,CAMPUS SUTRA7 - Westernwear-Women,womens polo neck full sleeve shirt - brown mix,https://example.com/default-image.jpg,,
3439,Westernwear-Women,CAMPUS SUTRA8 - Westernwear-Women,womens long sleeves solid jacket - grey,https://example.com/default-image.jpg,,
3440,Westernwear-Women,CAMPUS SUTRA9 - Westernwear-Women,solid cotton notched lapel womens coat - red,https://example.com/default-image.jpg,,
3441,Westernwear-Women,CAMPUS SUTRA10 - Westernwear-Women,solid crepe off shoulder womens top skirt set - black mix,https://example.com/default-image.jpg,,
3442,Westernwear-Women,CAMPUS SUTRA11 - Westernwear-Women,solid crepe off shoulder womens top skirt set - black mix,https://example.com/default-image.jpg,,
3443,Westernwear-Women,CAMPUS SUTRA12 - Westernwear-Women,womens knit regular fit shirt - black,https://example.com/default-image.jpg,,
3444,Westernwear-Women,CAMPUS SUTRA13 - Westernwear-Women,solid cotton hood womens co-ordinate set - black,https://example.com/default-image.jpg,,
3445,Westernwear-Women,CAMPUS SUTRA14 - Westernwear-Women,solid boat neck crepe womens dresses - blue,https://example.com/default-image.jpg,,
3446,Westernwear-Women,CAMPUS SUTRA15 - Westernwear-Women,solid regular cotton womens casual wear co-ordinate - wine,https://example.com/default-image.jpg,,
3447,Westernwear-Women,CAMPUS SUTRA16 - Westernwear-Women,solid crepe one shoulder womens dress - yellow,https://example.com/default-image.jpg,,
3448,Westernwear-Women,CAMPUS SUTRA17 - Westernwear-Women,solid crepe boat neck womens dress - black,https://example.com/default-image.jpg,,
3449,Westernwear-Women,CAMPUS SUTRA18 - Westernwear-Women,solid off shoulder crepe womens dresses - royal blue,https://example.com/default-image.jpg,,
3450,Westernwear-Women,CAMPUS SUTRA19 - Westernwear-Women,solid crepe round neck womens dress - black,https://example.com/default-image.jpg,,
3451,Westernwear-Women,CAMPUS SUTRA20 - Westernwear-Women,solid v neck crepe womens dresses - green,https://example.com/default-image.jpg,,
3452,Westernwear-Women,CAMPUS SUTRA21 - Westernwear-Women,womens short sleeves printed top - blue,https://example.com/default-image.jpg,,
3453,Westernwear-Women,CAMPUS SUTRA22 - Westernwear-Women,solid regular cotton womens casual wear co-ordinate - grey,https://example.com/default-image.jpg,,
3454,Westernwear-Women,CAMPUS SUTRA23 - Westernwear-Women,floral boat neck polyester womens dresses - multi,https://example.com/default-image.jpg,,
3455,Westernwear-Women,CAMPUS SUTRA24 - Westernwear-Women,solid crepe off shoulder womens dress - lilac,https://example.com/default-image.jpg,,
3456,Westernwear-Women,CAMPUS SUTRA25 - Westernwear-Women,solid crepe boat neck womens dress - green,https://example.com/default-image.jpg,,
3457,Westernwear-Women,CAMPUS SUTRA26 - Westernwear-Women,womens knit regular fit shirt - maroon,https://example.com/default-image.jpg,,
3458,Westernwear-Women,CAMPUS SUTRA27 - Westernwear-Women,womens hooded top - white,https://example.com/default-image.jpg,,
3459,Westernwear-Women,CAMPUS SUTRA28 - Westernwear-Women,solid crepe v neck womens top - pink,https://example.com/default-image.jpg,,
3460,Westernwear-Women,CAMPUS SUTRA29 - Westernwear-Women,womens knit regular fit shirt - navy,https://example.com/default-image.jpg,,
3461,Westernwear-Women,CAMPUS SUTRA30 - Westernwear-Women,solid crepe v neck womens top - wine,https://example.com/default-image.jpg,,
3462,Westernwear-Women,CAMPUS SUTRA31 - Westernwear-Women,womens knit regular fit shirt - grey,https://example.com/default-image.jpg,,
3463,Westernwear-Women,CAMPUS SUTRA32 - Westernwear-Women,printed cotton round neck womens top - pink,https://example.com/default-image.jpg,,
3464,Westernwear-Women,CAMPUS SUTRA33 - Westernwear-Women,womens knit regular fit shirt - green mix,https://example.com/default-image.jpg,,
3465,Westernwear-Women,CAMPUS SUTRA34 - Westernwear-Women,printed round neck cotton womens dresses - sky blue,https://example.com/default-image.jpg,,
3466,Westernwear-Women,CAMPUS SUTRA35 - Westernwear-Women,stripes round neck cotton womens dresses - navy,https://example.com/default-image.jpg,,
3467,Westernwear-Women,CAMPUS SUTRA36 - Westernwear-Women,solid one shoulder crepe womens dresses - olive,https://example.com/default-image.jpg,,
3468,Westernwear-Women,CAMPUS SUTRA37 - Westernwear-Women,womens knit regular fit sweatshirt - mustard,https://example.com/default-image.jpg,,
3469,Westernwear-Women,CAMPUS SUTRA38 - Westernwear-Women,womens long sleeves solid sweatshirt - maroon,https://example.com/default-image.jpg,,
3470,Westernwear-Women,CAMPUS SUTRA39 - Westernwear-Women,womens long sleeves printed top - grey,https://example.com/default-image.jpg,,
3471,Westernwear-Women,CAMPUS SUTRA40 - Westernwear-Women,solid regular cotton blend womens casual wear co-ordinate - sea green,https://example.com/default-image.jpg,,
3472,Westernwear-Women,CAMPUS SUTRA41 - Westernwear-Women,floral polyester v neck womens dress - green,https://example.com/default-image.jpg,,
3473,Westernwear-Women,CAMPUS SUTRA42 - Westernwear-Women,womens knit regular fit shirt - multi,https://example.com/default-image.jpg,,
3474,Westernwear-Women,CAMPUS SUTRA43 - Westernwear-Women,solid velvet collar neck womens casual coat - natural,https://example.com/default-image.jpg,,
3475,Westernwear-Women,CAMPUS SUTRA44 - Westernwear-Women,solid round neck cotton womens dresses - orange,https://example.com/default-image.jpg,,
3476,Westernwear-Women,CAMPUS SUTRA45 - Westernwear-Women,womens long sleeves solid jacket - charcoal,https://example.com/default-image.jpg,,
3477,Westernwear-Women,CAMPUS SUTRA46 - Westernwear-Women,womens knit regular fit shirt - grey,https://example.com/default-image.jpg,,
3478,Westernwear-Women,CAMPUS SUTRA47 - Westernwear-Women,womens long sleeves solid jacket - grey,https://example.com/default-image.jpg,,
3479,Westernwear-Women,CAMPUS SUTRA48 - Westernwear-Women,womens knit regular fit shirt - blue,https://example.com/default-image.jpg,,
3480,Westernwear-Women,CAMPUS SUTRA49 - Westernwear-Women,solid crepe off shoulder womens dress - blue,https://example.com/default-image.jpg,,
3481,Westernwear-Women,CAMPUS SUTRA50 - Westernwear-Women,printed round neck cotton womens dresses - rose,https://example.com/default-image.jpg,,
3482,Westernwear-Women,CAMPUS SUTRA51 - Westernwear-Women,womens solid high neck jacket - charcoal,https://example.com/default-image.jpg,,
3483,Westernwear-Women,CAMPUS SUTRA52 - Westernwear-Women,womens long sleeves solid sweatshirt - mustard,https://example.com/default-image.jpg,,
3484,Westernwear-Women,CAMPUS SUTRA53 - Westernwear-Women,womens knit regular fit dresses - navy,https://example.com/default-image.jpg,,
3485,Westernwear-Women,CAMPUS SUTRA54 - Westernwear-Women,solid regular cotton womens casual wear co-ordinate - rose,https://example.com/default-image.jpg,,
3486,Westernwear-Women,CAMPUS SUTRA55 - Westernwear-Women,solid crepe off shoulder womens dress - pink,https://example.com/default-image.jpg,,
3487,Westernwear-Women,CAMPUS SUTRA56 - Westernwear-Women,stripes cotton hooded womens top - pink,https://example.com/default-image.jpg,,
3488,Westernwear-Women,CAMPUS SUTRA57 - Westernwear-Women,womens round neck half sleeves top - green,https://example.com/default-image.jpg,,
3489,Westernwear-Women,CAMPUS SUTRA58 - Westernwear-Women,womens round neck full sleeve top - maroon,https://example.com/default-image.jpg,,
3490,Westernwear-Women,CAMPUS SUTRA59 - Westernwear-Women,womens long sleeves checks shirt - grey,https://example.com/default-image.jpg,,
3491,Westernwear-Women,CAMPUS SUTRA60 - Westernwear-Women,womens long sleeves solid jacket - black,https://example.com/default-image.jpg,,
3492,Westernwear-Women,CAMPUS SUTRA61 - Westernwear-Women,graphic polyester polo neck womens top - cream,https://example.com/default-image.jpg,,
3493,Westernwear-Women,CAMPUS SUTRA62 - Westernwear-Women,womens round neck half sleeves top - maroon,https://example.com/default-image.jpg,,
3494,Westernwear-Women,CAMPUS SUTRA63 - Westernwear-Women,womens long sleeves solid jacket - black,https://example.com/default-image.jpg,,
3495,Westernwear-Women,CAMPUS SUTRA64 - Westernwear-Women,womens printed hooded sweatshirt - black,https://example.com/default-image.jpg,,
3496,Westernwear-Women,CAMPUS SUTRA65 - Westernwear-Women,womens polo neck full sleeve shirt - new grey,https://example.com/default-image.jpg,,
3497,Westernwear-Women,CAMPUS SUTRA66 - Westernwear-Women,solid crepe boat neck womens dress - royal blue,https://example.com/default-image.jpg,,
3498,Westernwear-Women,CAMPUS SUTRA67 - Westernwear-Women,solid v neck crepe womens dresses - pink,https://example.com/default-image.jpg,,
3499,Westernwear-Women,CAMPUS SUTRA68 - Westernwear-Women,solid cotton notched lapel womens coat - white,https://example.com/default-image.jpg,,
3500,Westernwear-Women,CAMPUS SUTRA69 - Westernwear-Women,womens solid sweatshirt - charcoal,https://example.com/default-image.jpg,,
3501,Westernwear-Women,CAMPUS SUTRA70 - Westernwear-Women,womens knit regular fit shirt - royal blue,https://example.com/default-image.jpg,,
3502,Westernwear-Women,CAMPUS SUTRA71 - Westernwear-Women,womens solid hooded sweatshirt - denim,https://example.com/default-image.jpg,,
3503,Westernwear-Women,CAMPUS SUTRA72 - Westernwear-Women,printed cotton round neck womens top - green,https://example.com/default-image.jpg,,
3504,Westernwear-Women,CAMPUS SUTRA73 - Westernwear-Women,solid v neck cotton womens regular fit dress - blue,https://example.com/default-image.jpg,,
3505,Westernwear-Women,CAMPUS SUTRA74 - Westernwear-Women,solid crepe boat neck womens co-ordinate set - peach,https://example.com/default-image.jpg,,
3506,Westernwear-Women,CAMPUS SUTRA75 - Westernwear-Women,solid v neck crepe womens dresses - wine,https://example.com/default-image.jpg,,
3507,Westernwear-Women,CAMPUS SUTRA76 - Westernwear-Women,womens round neck 3/4th sleeves top - brown,https://example.com/default-image.jpg,,
3508,Westernwear-Women,CAMPUS SUTRA77 - Westernwear-Women,womens knit regular fit top - denim regular,https://example.com/default-image.jpg,,
3509,Westernwear-Women,CAMPUS SUTRA78 - Westernwear-Women,womens round neck half sleeves top - white,https://example.com/default-image.jpg,,
3510,Westernwear-Women,CAMPUS SUTRA79 - Westernwear-Women,womens long sleeves solid jacket - denim,https://example.com/default-image.jpg,,
3511,Westernwear-Women,CAMPUS SUTRA80 - Westernwear-Women,printed cotton round neck womens dress - pink,https://example.com/default-image.jpg,,
3512,Westernwear-Women,CAMPUS SUTRA81 - Westernwear-Women,womens solid hooded sweatshirt - denim,https://example.com/default-image.jpg,,
3513,Westernwear-Women,CAMPUS SUTRA82 - Westernwear-Women,womens knit regular fit shirt - brown mix,https://example.com/default-image.jpg,,
3514,Westernwear-Women,CAMPUS SUTRA83 - Westernwear-Women,printed cotton round neck womens top - maroon,https://example.com/default-image.jpg,,
3515,Westernwear-Women,CAMPUS SUTRA84 - Westernwear-Women,womens long sleeves solid sweatshirt - denim,https://example.com/default-image.jpg,,
3516,Westernwear-Women,CAMPUS SUTRA85 - Westernwear-Women,solid peter pan collar viscose womens regular fit dress - black,https://example.com/default-image.jpg,,
3517,Westernwear-Women,CAMPUS SUTRA86 - Westernwear-Women,womens solid high neck jacket - royal blue,https://example.com/default-image.jpg,,
3518,Westernwear-Women,CAMPUS SUTRA87 - Westernwear-Women,printed round neck cotton womens dresses - green,https://example.com/default-image.jpg,,
3519,Westernwear-Women,CAMPUS SUTRA88 - Westernwear-Women,solid v neck cotton womens regular fit dress - purple,https://example.com/default-image.jpg,,
3520,Westernwear-Women,CAMPUS SUTRA89 - Westernwear-Women,solid v neck crepe womens dresses - lilac,https://example.com/default-image.jpg,,
3521,Westernwear-Women,CAMPUS SUTRA90 - Westernwear-Women,womens knit regular fit jacket - charcoal,https://example.com/default-image.jpg,,
3522,Westernwear-Women,CAMPUS SUTRA91 - Westernwear-Women,womens knit tailored fit treggings - black mix,https://example.com/default-image.jpg,,
3523,Westernwear-Women,CAMPUS SUTRA92 - Westernwear-Women,printed round neck cotton womens sweatshirt - pink,https://example.com/default-image.jpg,,
3524,Westernwear-Women,CAMPUS SUTRA93 - Westernwear-Women,womens knit regular fit shirt - blue mix light,https://example.com/default-image.jpg,,
3525,Westernwear-Women,CAMPUS SUTRA94 - Westernwear-Women,womens round neck 3/4th sleeves top - charcoal,https://example.com/default-image.jpg,,
3526,Westernwear-Women,CAMPUS SUTRA95 - Westernwear-Women,womens long sleeves solid sweatshirt - denim,https://example.com/default-image.jpg,,
3527,Westernwear-Women,CAMPUS SUTRA96 - Westernwear-Women,womens solid high neck jacket - black,https://example.com/default-image.jpg,,
3528,Westernwear-Women,CAMPUS SUTRA97 - Westernwear-Women,solid crepe off shoulder womens top skirt set - pink,https://example.com/default-image.jpg,,
3529,Westernwear-Women,CAMPUS SUTRA98 - Westernwear-Women,solid regular fit cotton womens track pants - charcoal,https://example.com/default-image.jpg,,
3530,Westernwear-Women,CAMPUS SUTRA99 - Westernwear-Women,womens denim slim jeans - blue,https://example.com/default-image.jpg,,
3531,Westernwear-Women,CAMPUS SUTRA100 - Westernwear-Women,printed cotton round neck womens top - green,https://example.com/default-image.jpg,,
3532,Westernwear-Women,CAMPUS SUTRA101 - Westernwear-Women,womens knit regular fit top - green,https://example.com/default-image.jpg,,
3533,Westernwear-Women,CAMPUS SUTRA102 - Westernwear-Women,womens colour blocked hooded jacket - blue,https://example.com/default-image.jpg,,
3534,Westernwear-Women,CAMPUS SUTRA103 - Westernwear-Women,womens knit regular fit t-shirt - pink,https://example.com/default-image.jpg,,
3535,Westernwear-Women,CAMPUS SUTRA104 - Westernwear-Women,womens knit regular fit shirt - royal blue,https://example.com/default-image.jpg,,
3536,Westernwear-Women,CAMPUS SUTRA105 - Westernwear-Women,womens solid sweatshirt - charcoal,https://example.com/default-image.jpg,,
3537,Westernwear-Women,CAMPUS SUTRA106 - Westernwear-Women,womens solid high neck jacket - grey,https://example.com/default-image.jpg,,
3538,Westernwear-Women,CAMPUS SUTRA107 - Westernwear-Women,womens round neck full sleeve top - white,https://example.com/default-image.jpg,,
3539,Westernwear-Women,CAMPUS SUTRA108 - Westernwear-Women,womens round neck full sleeve top - white,https://example.com/default-image.jpg,,
3540,Westernwear-Women,CAMPUS SUTRA109 - Westernwear-Women,womens hooded top - black,https://example.com/default-image.jpg,,
3541,Westernwear-Women,CAMPUS SUTRA110 - Westernwear-Women,womens cotton track pants - new grey,https://example.com/default-image.jpg,,
3542,Westernwear-Women,CAMPUS SUTRA111 - Westernwear-Women,womens colour blocked hooded sweatshirt - cream,https://example.com/default-image.jpg,,
3543,Westernwear-Women,CAMPUS SUTRA112 - Westernwear-Women,womens long sleeves solid jacket - black,https://example.com/default-image.jpg,,
3544,Westernwear-Women,CAMPUS SUTRA113 - Westernwear-Women,solid hooded cotton womens sweatshirt - natural,https://example.com/default-image.jpg,,
3545,Westernwear-Women,CAMPUS SUTRA114 - Westernwear-Women,womens knit regular fit jacket - grey,https://example.com/default-image.jpg,,
3546,Westernwear-Women,CAMPUS SUTRA115 - Westernwear-Women,womens long sleeves solid jacket - black,https://example.com/default-image.jpg,,
3547,Fragrance-Women,CAROLINA HERRERA1 - Fragrance-Women,good girl super star eau de parfum 80 ml,https://example.com/default-image.jpg,,
3548,Fragrance-Women,CAROLINA HERRERA2 - Fragrance-Women,womens 212 sexy eau de parfum 60 ml,https://example.com/default-image.jpg,,
3549,Fragrance-Women,CAROLINA HERRERA3 - Fragrance-Women,womens good girl eau de parfum legere 50 ml,https://example.com/default-image.jpg,,
3550,Fragrance-Women,CAROLINA HERRERA4 - Fragrance-Women,womens good girl eau de parfum 80 ml,https://example.com/default-image.jpg,,
3551,Fragrance-Women,CAROLINA HERRERA5 - Fragrance-Women,womens 212 nyc deodorant 150 ml,https://example.com/default-image.jpg,,
3552,Fragrance-Women,CAROLINA HERRERA6 - Fragrance-Women,very good girl 80 ml with liquid lipstick,https://example.com/default-image.jpg,,
3553,Fragrance-Women,CAROLINA HERRERA7 - Fragrance-Women,womens good girl eau de parfum legere 80 ml,https://example.com/default-image.jpg,,
